"Participant","Experimental_Group","recruitment_platform","Messages","Effects_Perception","AI_or_Hum"
119,"Not Disclosed","SONA","Human9_EP",5,"Human"
119,"Not Disclosed","SONA","Human10_EP",5,"Human"
119,"Not Disclosed","SONA","Human11_EP",5,"Human"
119,"Not Disclosed","SONA","Human12_EP",5,"Human"
119,"Not Disclosed","SONA","Human13_EP",3,"Human"
119,"Not Disclosed","SONA","Human14_EP",3.66666666666667,"Human"
119,"Not Disclosed","SONA","Human15_EP",3.66666666666667,"Human"
120,"Not Disclosed","SONA","AI1_EP",4,"AI"
120,"Not Disclosed","SONA","AI2_EP",4,"AI"
120,"Not Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
120,"Not Disclosed","SONA","AI4_EP",4,"AI"
120,"Not Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
120,"Not Disclosed","SONA","AI6_EP",4,"AI"
120,"Not Disclosed","SONA","AI7_EP",4,"AI"
120,"Not Disclosed","SONA","AI8_EP",3.66666666666667,"AI"
120,"Not Disclosed","SONA","AI9_EP",4.33333333333333,"AI"
120,"Not Disclosed","SONA","AI10_EP",3.66666666666667,"AI"
120,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
120,"Not Disclosed","SONA","AI12_EP",2.66666666666667,"AI"
120,"Not Disclosed","SONA","AI13_EP",3.33333333333333,"AI"
120,"Not Disclosed","SONA","AI14_EP",4,"AI"
120,"Not Disclosed","SONA","AI15_EP",4,"AI"
120,"Not Disclosed","SONA","Human1_EP",3.33333333333333,"Human"
120,"Not Disclosed","SONA","Human2_EP",4.33333333333333,"Human"
120,"Not Disclosed","SONA","Human3_EP",4,"Human"
120,"Not Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
120,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
120,"Not Disclosed","SONA","Human6_EP",3.33333333333333,"Human"
120,"Not Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
120,"Not Disclosed","SONA","Human8_EP",3.66666666666667,"Human"
120,"Not Disclosed","SONA","Human9_EP",4,"Human"
120,"Not Disclosed","SONA","Human10_EP",4.33333333333333,"Human"
120,"Not Disclosed","SONA","Human11_EP",4,"Human"
120,"Not Disclosed","SONA","Human12_EP",4,"Human"
120,"Not Disclosed","SONA","Human13_EP",4,"Human"
120,"Not Disclosed","SONA","Human14_EP",5,"Human"
120,"Not Disclosed","SONA","Human15_EP",3.66666666666667,"Human"
121,"Disclosed","SONA","AI1_EP",4,"AI"
121,"Disclosed","SONA","AI2_EP",3.33333333333333,"AI"
121,"Disclosed","SONA","AI3_EP",4,"AI"
121,"Disclosed","SONA","AI4_EP",5,"AI"
121,"Disclosed","SONA","AI5_EP",4,"AI"
121,"Disclosed","SONA","AI6_EP",4.33333333333333,"AI"
121,"Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
121,"Disclosed","SONA","AI8_EP",3.66666666666667,"AI"
121,"Disclosed","SONA","AI9_EP",4.33333333333333,"AI"
121,"Disclosed","SONA","AI10_EP",3,"AI"
121,"Disclosed","SONA","AI11_EP",3.33333333333333,"AI"
121,"Disclosed","SONA","AI12_EP",2.66666666666667,"AI"
121,"Disclosed","SONA","AI13_EP",3,"AI"
121,"Disclosed","SONA","AI14_EP",4,"AI"
121,"Disclosed","SONA","AI15_EP",3.33333333333333,"AI"
121,"Disclosed","SONA","Human1_EP",2.33333333333333,"Human"
121,"Disclosed","SONA","Human2_EP",3.66666666666667,"Human"
121,"Disclosed","SONA","Human3_EP",2.66666666666667,"Human"
121,"Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
121,"Disclosed","SONA","Human5_EP",3.33333333333333,"Human"
121,"Disclosed","SONA","Human6_EP",3,"Human"
121,"Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
121,"Disclosed","SONA","Human8_EP",3.33333333333333,"Human"
121,"Disclosed","SONA","Human9_EP",3,"Human"
121,"Disclosed","SONA","Human10_EP",3.33333333333333,"Human"
121,"Disclosed","SONA","Human11_EP",5,"Human"
121,"Disclosed","SONA","Human12_EP",5,"Human"
121,"Disclosed","SONA","Human13_EP",1.66666666666667,"Human"
121,"Disclosed","SONA","Human14_EP",4.66666666666667,"Human"
121,"Disclosed","SONA","Human15_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA","AI1_EP",4.33333333333333,"AI"
122,"Not Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
122,"Not Disclosed","SONA","AI3_EP",3,"AI"
122,"Not Disclosed","SONA","AI4_EP",4,"AI"
122,"Not Disclosed","SONA","AI5_EP",3.66666666666667,"AI"
122,"Not Disclosed","SONA","AI6_EP",4,"AI"
122,"Not Disclosed","SONA","AI7_EP",4,"AI"
122,"Not Disclosed","SONA","AI8_EP",4,"AI"
122,"Not Disclosed","SONA","AI9_EP",3.66666666666667,"AI"
122,"Not Disclosed","SONA","AI10_EP",4,"AI"
122,"Not Disclosed","SONA","AI11_EP",3.33333333333333,"AI"
122,"Not Disclosed","SONA","AI12_EP",4,"AI"
122,"Not Disclosed","SONA","AI13_EP",4,"AI"
122,"Not Disclosed","SONA","AI14_EP",4,"AI"
122,"Not Disclosed","SONA","AI15_EP",4,"AI"
122,"Not Disclosed","SONA","Human1_EP",3,"Human"
122,"Not Disclosed","SONA","Human2_EP",4,"Human"
122,"Not Disclosed","SONA","Human3_EP",4.33333333333333,"Human"
122,"Not Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
122,"Not Disclosed","SONA","Human5_EP",3.33333333333333,"Human"
122,"Not Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
122,"Not Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA","Human8_EP",3,"Human"
122,"Not Disclosed","SONA","Human9_EP",3.33333333333333,"Human"
122,"Not Disclosed","SONA","Human10_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA","Human11_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA","Human12_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA","Human13_EP",3,"Human"
122,"Not Disclosed","SONA","Human14_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA","Human15_EP",4,"Human"
123,"Not Disclosed","SONA","AI1_EP",5,"AI"
123,"Not Disclosed","SONA","AI2_EP",5,"AI"
123,"Not Disclosed","SONA","AI3_EP",5,"AI"
123,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
123,"Not Disclosed","SONA","AI5_EP",5,"AI"
123,"Not Disclosed","SONA","AI6_EP",5,"AI"
123,"Not Disclosed","SONA","AI7_EP",5,"AI"
123,"Not Disclosed","SONA","AI8_EP",5,"AI"
123,"Not Disclosed","SONA","AI9_EP",5,"AI"
123,"Not Disclosed","SONA","AI10_EP",5,"AI"
123,"Not Disclosed","SONA","AI11_EP",5,"AI"
123,"Not Disclosed","SONA","AI12_EP",5,"AI"
123,"Not Disclosed","SONA","AI13_EP",5,"AI"
123,"Not Disclosed","SONA","AI14_EP",5,"AI"
123,"Not Disclosed","SONA","AI15_EP",5,"AI"
123,"Not Disclosed","SONA","Human1_EP",5,"Human"
123,"Not Disclosed","SONA","Human2_EP",5,"Human"
123,"Not Disclosed","SONA","Human3_EP",5,"Human"
123,"Not Disclosed","SONA","Human4_EP",5,"Human"
123,"Not Disclosed","SONA","Human5_EP",5,"Human"
123,"Not Disclosed","SONA","Human6_EP",5,"Human"
123,"Not Disclosed","SONA","Human7_EP",5,"Human"
123,"Not Disclosed","SONA","Human8_EP",5,"Human"
123,"Not Disclosed","SONA","Human9_EP",5,"Human"
123,"Not Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
123,"Not Disclosed","SONA","Human11_EP",5,"Human"
123,"Not Disclosed","SONA","Human12_EP",5,"Human"
123,"Not Disclosed","SONA","Human13_EP",5,"Human"
123,"Not Disclosed","SONA","Human14_EP",5,"Human"
123,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
124,"Disclosed","SONA","AI1_EP",4.33333333333333,"AI"
124,"Disclosed","SONA","AI2_EP",4.33333333333333,"AI"
124,"Disclosed","SONA","AI3_EP",4,"AI"
124,"Disclosed","SONA","AI4_EP",5,"AI"
124,"Disclosed","SONA","AI5_EP",5,"AI"
124,"Disclosed","SONA","AI6_EP",5,"AI"
124,"Disclosed","SONA","AI7_EP",5,"AI"
124,"Disclosed","SONA","AI8_EP",5,"AI"
124,"Disclosed","SONA","AI9_EP",5,"AI"
124,"Disclosed","SONA","AI10_EP",5,"AI"
124,"Disclosed","SONA","AI11_EP",5,"AI"
124,"Disclosed","SONA","AI12_EP",3.66666666666667,"AI"
124,"Disclosed","SONA","AI13_EP",4.33333333333333,"AI"
124,"Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
124,"Disclosed","SONA","AI15_EP",5,"AI"
124,"Disclosed","SONA","Human1_EP",5,"Human"
124,"Disclosed","SONA","Human2_EP",5,"Human"
124,"Disclosed","SONA","Human3_EP",5,"Human"
124,"Disclosed","SONA","Human4_EP",5,"Human"
124,"Disclosed","SONA","Human5_EP",5,"Human"
124,"Disclosed","SONA","Human6_EP",5,"Human"
124,"Disclosed","SONA","Human7_EP",5,"Human"
124,"Disclosed","SONA","Human8_EP",5,"Human"
124,"Disclosed","SONA","Human9_EP",5,"Human"
124,"Disclosed","SONA","Human10_EP",5,"Human"
124,"Disclosed","SONA","Human11_EP",5,"Human"
124,"Disclosed","SONA","Human12_EP",5,"Human"
124,"Disclosed","SONA","Human13_EP",4.66666666666667,"Human"
124,"Disclosed","SONA","Human14_EP",5,"Human"
124,"Disclosed","SONA","Human15_EP",5,"Human"
125,"Not Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI3_EP",4.33333333333333,"AI"
125,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI8_EP",4,"AI"
125,"Not Disclosed","SONA","AI9_EP",4,"AI"
125,"Not Disclosed","SONA","AI10_EP",4,"AI"
125,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI12_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI13_EP",4,"AI"
125,"Not Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
125,"Not Disclosed","SONA","AI15_EP",4,"AI"
125,"Not Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human2_EP",5,"Human"
125,"Not Disclosed","SONA","Human3_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human6_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
125,"Not Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human9_EP",4,"Human"
125,"Not Disclosed","SONA","Human10_EP",4.33333333333333,"Human"
125,"Not Disclosed","SONA","Human11_EP",4.66666666666667,"Human"
125,"Not Disclosed","SONA","Human12_EP",4.33333333333333,"Human"
125,"Not Disclosed","SONA","Human13_EP",3.66666666666667,"Human"
125,"Not Disclosed","SONA","Human14_EP",3.66666666666667,"Human"
125,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
126,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
126,"Disclosed","SONA","AI2_EP",4,"AI"
126,"Disclosed","SONA","AI3_EP",2.33333333333333,"AI"
126,"Disclosed","SONA","AI4_EP",4,"AI"
126,"Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI6_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI7_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI9_EP",3.66666666666667,"AI"
126,"Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI11_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI12_EP",2.66666666666667,"AI"
126,"Disclosed","SONA","AI13_EP",4,"AI"
126,"Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
126,"Disclosed","SONA","AI15_EP",3.66666666666667,"AI"
126,"Disclosed","SONA","Human1_EP",4,"Human"
126,"Disclosed","SONA","Human2_EP",3.66666666666667,"Human"
126,"Disclosed","SONA","Human3_EP",4,"Human"
126,"Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
126,"Disclosed","SONA","Human5_EP",4,"Human"
126,"Disclosed","SONA","Human6_EP",4,"Human"
126,"Disclosed","SONA","Human7_EP",3.33333333333333,"Human"
126,"Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
126,"Disclosed","SONA","Human9_EP",4,"Human"
126,"Disclosed","SONA","Human10_EP",4.33333333333333,"Human"
126,"Disclosed","SONA","Human11_EP",3.33333333333333,"Human"
126,"Disclosed","SONA","Human12_EP",4.33333333333333,"Human"
126,"Disclosed","SONA","Human13_EP",3,"Human"
126,"Disclosed","SONA","Human14_EP",4.33333333333333,"Human"
126,"Disclosed","SONA","Human15_EP",4.33333333333333,"Human"
127,"Disclosed","SONA","AI1_EP",2,"AI"
127,"Disclosed","SONA","AI2_EP",1.66666666666667,"AI"
127,"Disclosed","SONA","AI3_EP",3,"AI"
127,"Disclosed","SONA","AI4_EP",4,"AI"
127,"Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
127,"Disclosed","SONA","AI6_EP",5,"AI"
127,"Disclosed","SONA","AI7_EP",5,"AI"
127,"Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
127,"Disclosed","SONA","AI9_EP",5,"AI"
127,"Disclosed","SONA","AI10_EP",1.33333333333333,"AI"
127,"Disclosed","SONA","AI11_EP",4,"AI"
127,"Disclosed","SONA","AI12_EP",1.33333333333333,"AI"
127,"Disclosed","SONA","AI13_EP",1.33333333333333,"AI"
127,"Disclosed","SONA","AI14_EP",2,"AI"
127,"Disclosed","SONA","AI15_EP",1.33333333333333,"AI"
127,"Disclosed","SONA","Human1_EP",1.66666666666667,"Human"
127,"Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
127,"Disclosed","SONA","Human3_EP",2.33333333333333,"Human"
127,"Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
127,"Disclosed","SONA","Human5_EP",4.33333333333333,"Human"
127,"Disclosed","SONA","Human6_EP",3.66666666666667,"Human"
127,"Disclosed","SONA","Human7_EP",3.33333333333333,"Human"
127,"Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
127,"Disclosed","SONA","Human9_EP",5,"Human"
127,"Disclosed","SONA","Human10_EP",5,"Human"
127,"Disclosed","SONA","Human11_EP",3.33333333333333,"Human"
127,"Disclosed","SONA","Human12_EP",4.33333333333333,"Human"
127,"Disclosed","SONA","Human13_EP",3.66666666666667,"Human"
127,"Disclosed","SONA","Human14_EP",4,"Human"
127,"Disclosed","SONA","Human15_EP",1,"Human"
128,"Not Disclosed","SONA","AI1_EP",5,"AI"
128,"Not Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
128,"Not Disclosed","SONA","AI3_EP",5,"AI"
128,"Not Disclosed","SONA","AI4_EP",5,"AI"
128,"Not Disclosed","SONA","AI5_EP",5,"AI"
128,"Not Disclosed","SONA","AI6_EP",5,"AI"
128,"Not Disclosed","SONA","AI7_EP",5,"AI"
128,"Not Disclosed","SONA","AI8_EP",5,"AI"
128,"Not Disclosed","SONA","AI9_EP",5,"AI"
128,"Not Disclosed","SONA","AI10_EP",5,"AI"
128,"Not Disclosed","SONA","AI11_EP",5,"AI"
128,"Not Disclosed","SONA","AI12_EP",5,"AI"
128,"Not Disclosed","SONA","AI13_EP",5,"AI"
128,"Not Disclosed","SONA","AI14_EP",5,"AI"
128,"Not Disclosed","SONA","AI15_EP",5,"AI"
128,"Not Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
128,"Not Disclosed","SONA","Human2_EP",5,"Human"
128,"Not Disclosed","SONA","Human3_EP",5,"Human"
128,"Not Disclosed","SONA","Human4_EP",5,"Human"
128,"Not Disclosed","SONA","Human5_EP",5,"Human"
128,"Not Disclosed","SONA","Human6_EP",5,"Human"
128,"Not Disclosed","SONA","Human7_EP",5,"Human"
128,"Not Disclosed","SONA","Human8_EP",5,"Human"
128,"Not Disclosed","SONA","Human9_EP",5,"Human"
128,"Not Disclosed","SONA","Human10_EP",5,"Human"
128,"Not Disclosed","SONA","Human11_EP",5,"Human"
128,"Not Disclosed","SONA","Human12_EP",5,"Human"
128,"Not Disclosed","SONA","Human13_EP",4.66666666666667,"Human"
128,"Not Disclosed","SONA","Human14_EP",5,"Human"
128,"Not Disclosed","SONA","Human15_EP",5,"Human"
129,"Disclosed","SONA","AI1_EP",3.33333333333333,"AI"
129,"Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
129,"Disclosed","SONA","AI3_EP",3.33333333333333,"AI"
129,"Disclosed","SONA","AI4_EP",3.33333333333333,"AI"
129,"Disclosed","SONA","AI5_EP",2.66666666666667,"AI"
129,"Disclosed","SONA","AI6_EP",4,"AI"
129,"Disclosed","SONA","AI7_EP",3.66666666666667,"AI"
129,"Disclosed","SONA","AI8_EP",3.66666666666667,"AI"
129,"Disclosed","SONA","AI9_EP",3.66666666666667,"AI"
129,"Disclosed","SONA","AI10_EP",3.33333333333333,"AI"
129,"Disclosed","SONA","AI11_EP",4.33333333333333,"AI"
129,"Disclosed","SONA","AI12_EP",3.33333333333333,"AI"
129,"Disclosed","SONA","AI13_EP",4,"AI"
129,"Disclosed","SONA","AI14_EP",3.66666666666667,"AI"
129,"Disclosed","SONA","AI15_EP",3,"AI"
129,"Disclosed","SONA","Human1_EP",4,"Human"
129,"Disclosed","SONA","Human2_EP",4.33333333333333,"Human"
129,"Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
129,"Disclosed","SONA","Human4_EP",4,"Human"
129,"Disclosed","SONA","Human5_EP",3.33333333333333,"Human"
129,"Disclosed","SONA","Human6_EP",4,"Human"
129,"Disclosed","SONA","Human7_EP",3,"Human"
129,"Disclosed","SONA","Human8_EP",3.66666666666667,"Human"
129,"Disclosed","SONA","Human9_EP",3.66666666666667,"Human"
129,"Disclosed","SONA","Human10_EP",4,"Human"
129,"Disclosed","SONA","Human11_EP",4,"Human"
129,"Disclosed","SONA","Human12_EP",4,"Human"
129,"Disclosed","SONA","Human13_EP",4,"Human"
129,"Disclosed","SONA","Human14_EP",3.66666666666667,"Human"
129,"Disclosed","SONA","Human15_EP",4,"Human"
130,"Not Disclosed","SONA","AI1_EP",5,"AI"
130,"Not Disclosed","SONA","AI2_EP",5,"AI"
130,"Not Disclosed","SONA","AI3_EP",5,"AI"
130,"Not Disclosed","SONA","AI4_EP",5,"AI"
130,"Not Disclosed","SONA","AI5_EP",3.66666666666667,"AI"
130,"Not Disclosed","SONA","AI6_EP",5,"AI"
130,"Not Disclosed","SONA","AI7_EP",5,"AI"
130,"Not Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
130,"Not Disclosed","SONA","AI9_EP",4.66666666666667,"AI"
130,"Not Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
130,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
130,"Not Disclosed","SONA","AI12_EP",3.33333333333333,"AI"
130,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
130,"Not Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
130,"Not Disclosed","SONA","AI15_EP",5,"AI"
130,"Not Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
130,"Not Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
130,"Not Disclosed","SONA","Human3_EP",3.33333333333333,"Human"
130,"Not Disclosed","SONA","Human4_EP",5,"Human"
130,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
130,"Not Disclosed","SONA","Human6_EP",3.33333333333333,"Human"
130,"Not Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
130,"Not Disclosed","SONA","Human8_EP",5,"Human"
130,"Not Disclosed","SONA","Human9_EP",4.66666666666667,"Human"
130,"Not Disclosed","SONA","Human10_EP",5,"Human"
130,"Not Disclosed","SONA","Human11_EP",5,"Human"
130,"Not Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
130,"Not Disclosed","SONA","Human13_EP",5,"Human"
130,"Not Disclosed","SONA","Human14_EP",4.66666666666667,"Human"
130,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
131,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
131,"Disclosed","SONA","AI2_EP",4.33333333333333,"AI"
131,"Disclosed","SONA","AI3_EP",3.33333333333333,"AI"
131,"Disclosed","SONA","AI4_EP",4.33333333333333,"AI"
131,"Disclosed","SONA","AI5_EP",4,"AI"
131,"Disclosed","SONA","AI6_EP",4.33333333333333,"AI"
131,"Disclosed","SONA","AI7_EP",4,"AI"
131,"Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
131,"Disclosed","SONA","AI9_EP",3.66666666666667,"AI"
131,"Disclosed","SONA","AI10_EP",4,"AI"
131,"Disclosed","SONA","AI11_EP",4,"AI"
131,"Disclosed","SONA","AI12_EP",4,"AI"
131,"Disclosed","SONA","AI13_EP",4,"AI"
131,"Disclosed","SONA","AI14_EP",4,"AI"
131,"Disclosed","SONA","AI15_EP",4,"AI"
131,"Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
131,"Disclosed","SONA","Human2_EP",4,"Human"
131,"Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
131,"Disclosed","SONA","Human4_EP",4,"Human"
131,"Disclosed","SONA","Human5_EP",3.66666666666667,"Human"
131,"Disclosed","SONA","Human6_EP",3.66666666666667,"Human"
131,"Disclosed","SONA","Human7_EP",4,"Human"
131,"Disclosed","SONA","Human8_EP",4,"Human"
131,"Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
131,"Disclosed","SONA","Human10_EP",4.33333333333333,"Human"
131,"Disclosed","SONA","Human11_EP",4,"Human"
131,"Disclosed","SONA","Human12_EP",4,"Human"
131,"Disclosed","SONA","Human13_EP",3.66666666666667,"Human"
131,"Disclosed","SONA","Human14_EP",5,"Human"
131,"Disclosed","SONA","Human15_EP",3.33333333333333,"Human"
132,"Not Disclosed","SONA","AI1_EP",5,"AI"
132,"Not Disclosed","SONA","AI2_EP",5,"AI"
132,"Not Disclosed","SONA","AI3_EP",5,"AI"
132,"Not Disclosed","SONA","AI4_EP",5,"AI"
132,"Not Disclosed","SONA","AI5_EP",5,"AI"
132,"Not Disclosed","SONA","AI6_EP",5,"AI"
132,"Not Disclosed","SONA","AI7_EP",5,"AI"
132,"Not Disclosed","SONA","AI8_EP",5,"AI"
132,"Not Disclosed","SONA","AI9_EP",5,"AI"
132,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
132,"Not Disclosed","SONA","AI11_EP",5,"AI"
132,"Not Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
132,"Not Disclosed","SONA","AI13_EP",5,"AI"
132,"Not Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
132,"Not Disclosed","SONA","AI15_EP",5,"AI"
132,"Not Disclosed","SONA","Human1_EP",5,"Human"
132,"Not Disclosed","SONA","Human2_EP",5,"Human"
132,"Not Disclosed","SONA","Human3_EP",5,"Human"
132,"Not Disclosed","SONA","Human4_EP",5,"Human"
132,"Not Disclosed","SONA","Human5_EP",5,"Human"
132,"Not Disclosed","SONA","Human6_EP",5,"Human"
132,"Not Disclosed","SONA","Human7_EP",5,"Human"
132,"Not Disclosed","SONA","Human8_EP",5,"Human"
132,"Not Disclosed","SONA","Human9_EP",5,"Human"
132,"Not Disclosed","SONA","Human10_EP",5,"Human"
132,"Not Disclosed","SONA","Human11_EP",5,"Human"
132,"Not Disclosed","SONA","Human12_EP",5,"Human"
132,"Not Disclosed","SONA","Human13_EP",4.66666666666667,"Human"
132,"Not Disclosed","SONA","Human14_EP",5,"Human"
132,"Not Disclosed","SONA","Human15_EP",5,"Human"
133,"Disclosed","SONA","AI1_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI2_EP",4,"AI"
133,"Disclosed","SONA","AI3_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI4_EP",5,"AI"
133,"Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
133,"Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
133,"Disclosed","SONA","AI7_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI9_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI11_EP",5,"AI"
133,"Disclosed","SONA","AI12_EP",4.66666666666667,"AI"
133,"Disclosed","SONA","AI13_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","AI14_EP",4,"AI"
133,"Disclosed","SONA","AI15_EP",4.33333333333333,"AI"
133,"Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
133,"Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
133,"Disclosed","SONA","Human3_EP",4.66666666666667,"Human"
133,"Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
133,"Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
133,"Disclosed","SONA","Human6_EP",5,"Human"
133,"Disclosed","SONA","Human7_EP",4.66666666666667,"Human"
133,"Disclosed","SONA","Human8_EP",4,"Human"
133,"Disclosed","SONA","Human9_EP",4.66666666666667,"Human"
133,"Disclosed","SONA","Human10_EP",4,"Human"
