"Participant","Experimental_Group","recruitment_platform","AIper_neg","Messages","Effects_Perception","AI_or_Hum"
114,"Disclosed","Prolific",3.5,"AI1_EP",4,"AI"
114,"Disclosed","Prolific",3.5,"AI2_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI3_EP",3.66666666666667,"AI"
114,"Disclosed","Prolific",3.5,"AI4_EP",4,"AI"
114,"Disclosed","Prolific",3.5,"AI5_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI6_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI7_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI8_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI9_EP",3.66666666666667,"AI"
114,"Disclosed","Prolific",3.5,"AI10_EP",3.66666666666667,"AI"
114,"Disclosed","Prolific",3.5,"AI11_EP",3.66666666666667,"AI"
114,"Disclosed","Prolific",3.5,"AI12_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI13_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI14_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"AI15_EP",3.33333333333333,"AI"
114,"Disclosed","Prolific",3.5,"Human1_EP",3,"Human"
114,"Disclosed","Prolific",3.5,"Human2_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human3_EP",4,"Human"
114,"Disclosed","Prolific",3.5,"Human4_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human5_EP",3.33333333333333,"Human"
114,"Disclosed","Prolific",3.5,"Human6_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human7_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human8_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human9_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human10_EP",4,"Human"
114,"Disclosed","Prolific",3.5,"Human11_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human12_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human13_EP",3.33333333333333,"Human"
114,"Disclosed","Prolific",3.5,"Human14_EP",3.66666666666667,"Human"
114,"Disclosed","Prolific",3.5,"Human15_EP",3.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"AI1_EP",5,"AI"
115,"Not Disclosed","Prolific",2.875,"AI2_EP",4.33333333333333,"AI"
115,"Not Disclosed","Prolific",2.875,"AI3_EP",4.33333333333333,"AI"
115,"Not Disclosed","Prolific",2.875,"AI4_EP",4.66666666666667,"AI"
115,"Not Disclosed","Prolific",2.875,"AI5_EP",4.66666666666667,"AI"
115,"Not Disclosed","Prolific",2.875,"AI6_EP",4.66666666666667,"AI"
115,"Not Disclosed","Prolific",2.875,"AI7_EP",4,"AI"
115,"Not Disclosed","Prolific",2.875,"AI8_EP",4.66666666666667,"AI"
115,"Not Disclosed","Prolific",2.875,"AI9_EP",4,"AI"
115,"Not Disclosed","Prolific",2.875,"AI10_EP",4,"AI"
115,"Not Disclosed","Prolific",2.875,"AI11_EP",4.66666666666667,"AI"
115,"Not Disclosed","Prolific",2.875,"AI12_EP",4.33333333333333,"AI"
115,"Not Disclosed","Prolific",2.875,"AI13_EP",5,"AI"
115,"Not Disclosed","Prolific",2.875,"AI14_EP",5,"AI"
115,"Not Disclosed","Prolific",2.875,"AI15_EP",4.66666666666667,"AI"
115,"Not Disclosed","Prolific",2.875,"Human1_EP",4.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"Human2_EP",4.66666666666667,"Human"
115,"Not Disclosed","Prolific",2.875,"Human3_EP",4,"Human"
115,"Not Disclosed","Prolific",2.875,"Human4_EP",4.66666666666667,"Human"
115,"Not Disclosed","Prolific",2.875,"Human5_EP",4.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"Human6_EP",4.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"Human7_EP",3,"Human"
115,"Not Disclosed","Prolific",2.875,"Human8_EP",4,"Human"
115,"Not Disclosed","Prolific",2.875,"Human9_EP",4.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"Human10_EP",4,"Human"
115,"Not Disclosed","Prolific",2.875,"Human11_EP",3.66666666666667,"Human"
115,"Not Disclosed","Prolific",2.875,"Human12_EP",3.66666666666667,"Human"
115,"Not Disclosed","Prolific",2.875,"Human13_EP",3.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"Human14_EP",3.33333333333333,"Human"
115,"Not Disclosed","Prolific",2.875,"Human15_EP",3.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"AI1_EP",2.66666666666667,"AI"
116,"Disclosed","Prolific",1.5,"AI2_EP",3.66666666666667,"AI"
116,"Disclosed","Prolific",1.5,"AI3_EP",1.33333333333333,"AI"
116,"Disclosed","Prolific",1.5,"AI4_EP",3.33333333333333,"AI"
116,"Disclosed","Prolific",1.5,"AI5_EP",3.33333333333333,"AI"
116,"Disclosed","Prolific",1.5,"AI6_EP",2,"AI"
116,"Disclosed","Prolific",1.5,"AI7_EP",4.33333333333333,"AI"
116,"Disclosed","Prolific",1.5,"AI8_EP",4.66666666666667,"AI"
116,"Disclosed","Prolific",1.5,"AI9_EP",4.66666666666667,"AI"
116,"Disclosed","Prolific",1.5,"AI10_EP",4,"AI"
116,"Disclosed","Prolific",1.5,"AI11_EP",4.66666666666667,"AI"
116,"Disclosed","Prolific",1.5,"AI12_EP",2,"AI"
116,"Disclosed","Prolific",1.5,"AI13_EP",2,"AI"
116,"Disclosed","Prolific",1.5,"AI14_EP",2.66666666666667,"AI"
116,"Disclosed","Prolific",1.5,"AI15_EP",4.33333333333333,"AI"
116,"Disclosed","Prolific",1.5,"Human1_EP",3.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"Human2_EP",3.66666666666667,"Human"
116,"Disclosed","Prolific",1.5,"Human3_EP",1.66666666666667,"Human"
116,"Disclosed","Prolific",1.5,"Human4_EP",4,"Human"
116,"Disclosed","Prolific",1.5,"Human5_EP",1.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"Human6_EP",4.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"Human7_EP",4,"Human"
116,"Disclosed","Prolific",1.5,"Human8_EP",2.66666666666667,"Human"
116,"Disclosed","Prolific",1.5,"Human9_EP",3.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"Human10_EP",4.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"Human11_EP",2.66666666666667,"Human"
116,"Disclosed","Prolific",1.5,"Human12_EP",4,"Human"
116,"Disclosed","Prolific",1.5,"Human13_EP",1.33333333333333,"Human"
116,"Disclosed","Prolific",1.5,"Human14_EP",5,"Human"
116,"Disclosed","Prolific",1.5,"Human15_EP",1.33333333333333,"Human"
117,"Disclosed","Prolific",4.375,"AI1_EP",4.33333333333333,"AI"
117,"Disclosed","Prolific",4.375,"AI2_EP",4.33333333333333,"AI"
117,"Disclosed","Prolific",4.375,"AI3_EP",4,"AI"
117,"Disclosed","Prolific",4.375,"AI4_EP",4,"AI"
117,"Disclosed","Prolific",4.375,"AI5_EP",4,"AI"
117,"Disclosed","Prolific",4.375,"AI6_EP",4,"AI"
117,"Disclosed","Prolific",4.375,"AI7_EP",3.33333333333333,"AI"
117,"Disclosed","Prolific",4.375,"AI8_EP",4,"AI"
117,"Disclosed","Prolific",4.375,"AI9_EP",3.33333333333333,"AI"
117,"Disclosed","Prolific",4.375,"AI10_EP",4.33333333333333,"AI"
117,"Disclosed","Prolific",4.375,"AI11_EP",3.66666666666667,"AI"
117,"Disclosed","Prolific",4.375,"AI12_EP",3.66666666666667,"AI"
117,"Disclosed","Prolific",4.375,"AI13_EP",4.33333333333333,"AI"
117,"Disclosed","Prolific",4.375,"AI14_EP",3.66666666666667,"AI"
117,"Disclosed","Prolific",4.375,"AI15_EP",4,"AI"
117,"Disclosed","Prolific",4.375,"Human1_EP",3.66666666666667,"Human"
117,"Disclosed","Prolific",4.375,"Human2_EP",3.33333333333333,"Human"
117,"Disclosed","Prolific",4.375,"Human3_EP",4.66666666666667,"Human"
117,"Disclosed","Prolific",4.375,"Human4_EP",4.66666666666667,"Human"
117,"Disclosed","Prolific",4.375,"Human5_EP",4.66666666666667,"Human"
117,"Disclosed","Prolific",4.375,"Human6_EP",3.66666666666667,"Human"
117,"Disclosed","Prolific",4.375,"Human7_EP",3,"Human"
117,"Disclosed","Prolific",4.375,"Human8_EP",4.33333333333333,"Human"
117,"Disclosed","Prolific",4.375,"Human9_EP",4,"Human"
117,"Disclosed","Prolific",4.375,"Human10_EP",3.33333333333333,"Human"
117,"Disclosed","Prolific",4.375,"Human11_EP",4,"Human"
117,"Disclosed","Prolific",4.375,"Human12_EP",3.33333333333333,"Human"
117,"Disclosed","Prolific",4.375,"Human13_EP",4.33333333333333,"Human"
117,"Disclosed","Prolific",4.375,"Human14_EP",3.66666666666667,"Human"
117,"Disclosed","Prolific",4.375,"Human15_EP",3.66666666666667,"Human"
118,"Not Disclosed","Prolific",4.25,"AI1_EP",5,"AI"
118,"Not Disclosed","Prolific",4.25,"AI2_EP",4,"AI"
118,"Not Disclosed","Prolific",4.25,"AI3_EP",3.66666666666667,"AI"
118,"Not Disclosed","Prolific",4.25,"AI4_EP",5,"AI"
118,"Not Disclosed","Prolific",4.25,"AI5_EP",4.66666666666667,"AI"
118,"Not Disclosed","Prolific",4.25,"AI6_EP",5,"AI"
118,"Not Disclosed","Prolific",4.25,"AI7_EP",5,"AI"
118,"Not Disclosed","Prolific",4.25,"AI8_EP",4.66666666666667,"AI"
118,"Not Disclosed","Prolific",4.25,"AI9_EP",5,"AI"
118,"Not Disclosed","Prolific",4.25,"AI10_EP",4.33333333333333,"AI"
118,"Not Disclosed","Prolific",4.25,"AI11_EP",4.66666666666667,"AI"
118,"Not Disclosed","Prolific",4.25,"AI12_EP",2,"AI"
118,"Not Disclosed","Prolific",4.25,"AI13_EP",4.66666666666667,"AI"
118,"Not Disclosed","Prolific",4.25,"AI14_EP",4.33333333333333,"AI"
118,"Not Disclosed","Prolific",4.25,"AI15_EP",4.66666666666667,"AI"
118,"Not Disclosed","Prolific",4.25,"Human1_EP",3,"Human"
118,"Not Disclosed","Prolific",4.25,"Human2_EP",4,"Human"
118,"Not Disclosed","Prolific",4.25,"Human3_EP",3,"Human"
118,"Not Disclosed","Prolific",4.25,"Human4_EP",5,"Human"
118,"Not Disclosed","Prolific",4.25,"Human5_EP",4.33333333333333,"Human"
118,"Not Disclosed","Prolific",4.25,"Human6_EP",4.33333333333333,"Human"
118,"Not Disclosed","Prolific",4.25,"Human7_EP",4.33333333333333,"Human"
118,"Not Disclosed","Prolific",4.25,"Human8_EP",3.33333333333333,"Human"
118,"Not Disclosed","Prolific",4.25,"Human9_EP",5,"Human"
118,"Not Disclosed","Prolific",4.25,"Human10_EP",5,"Human"
118,"Not Disclosed","Prolific",4.25,"Human11_EP",5,"Human"
118,"Not Disclosed","Prolific",4.25,"Human12_EP",5,"Human"
118,"Not Disclosed","Prolific",4.25,"Human13_EP",4.66666666666667,"Human"
118,"Not Disclosed","Prolific",4.25,"Human14_EP",4.33333333333333,"Human"
118,"Not Disclosed","Prolific",4.25,"Human15_EP",4.33333333333333,"Human"
119,"Not Disclosed","SONA",2.125,"AI1_EP",4.33333333333333,"AI"
119,"Not Disclosed","SONA",2.125,"AI2_EP",4.66666666666667,"AI"
119,"Not Disclosed","SONA",2.125,"AI3_EP",4.33333333333333,"AI"
119,"Not Disclosed","SONA",2.125,"AI4_EP",4,"AI"
119,"Not Disclosed","SONA",2.125,"AI5_EP",4.66666666666667,"AI"
119,"Not Disclosed","SONA",2.125,"AI6_EP",4.33333333333333,"AI"
119,"Not Disclosed","SONA",2.125,"AI7_EP",3.66666666666667,"AI"
119,"Not Disclosed","SONA",2.125,"AI8_EP",4.66666666666667,"AI"
119,"Not Disclosed","SONA",2.125,"AI9_EP",4.33333333333333,"AI"
119,"Not Disclosed","SONA",2.125,"AI10_EP",3.66666666666667,"AI"
119,"Not Disclosed","SONA",2.125,"AI11_EP",4,"AI"
119,"Not Disclosed","SONA",2.125,"AI12_EP",4.66666666666667,"AI"
119,"Not Disclosed","SONA",2.125,"AI13_EP",4,"AI"
119,"Not Disclosed","SONA",2.125,"AI14_EP",4.33333333333333,"AI"
119,"Not Disclosed","SONA",2.125,"AI15_EP",4.33333333333333,"AI"
119,"Not Disclosed","SONA",2.125,"Human1_EP",4.33333333333333,"Human"
119,"Not Disclosed","SONA",2.125,"Human2_EP",4,"Human"
119,"Not Disclosed","SONA",2.125,"Human3_EP",4,"Human"
119,"Not Disclosed","SONA",2.125,"Human4_EP",3,"Human"
119,"Not Disclosed","SONA",2.125,"Human5_EP",4,"Human"
119,"Not Disclosed","SONA",2.125,"Human6_EP",4,"Human"
119,"Not Disclosed","SONA",2.125,"Human7_EP",5,"Human"
119,"Not Disclosed","SONA",2.125,"Human8_EP",4,"Human"
119,"Not Disclosed","SONA",2.125,"Human9_EP",4.33333333333333,"Human"
119,"Not Disclosed","SONA",2.125,"Human10_EP",4.33333333333333,"Human"
119,"Not Disclosed","SONA",2.125,"Human11_EP",4.33333333333333,"Human"
119,"Not Disclosed","SONA",2.125,"Human12_EP",3.33333333333333,"Human"
119,"Not Disclosed","SONA",2.125,"Human13_EP",2,"Human"
119,"Not Disclosed","SONA",2.125,"Human14_EP",4,"Human"
119,"Not Disclosed","SONA",2.125,"Human15_EP",4,"Human"
120,"Disclosed","SONA",4,"AI1_EP",3.33333333333333,"AI"
120,"Disclosed","SONA",4,"AI2_EP",4,"AI"
120,"Disclosed","SONA",4,"AI3_EP",3,"AI"
120,"Disclosed","SONA",4,"AI4_EP",4.66666666666667,"AI"
120,"Disclosed","SONA",4,"AI5_EP",4.33333333333333,"AI"
120,"Disclosed","SONA",4,"AI6_EP",3.33333333333333,"AI"
120,"Disclosed","SONA",4,"AI7_EP",3.33333333333333,"AI"
120,"Disclosed","SONA",4,"AI8_EP",3.33333333333333,"AI"
120,"Disclosed","SONA",4,"AI9_EP",4,"AI"
120,"Disclosed","SONA",4,"AI10_EP",3,"AI"
120,"Disclosed","SONA",4,"AI11_EP",4,"AI"
120,"Disclosed","SONA",4,"AI12_EP",1.66666666666667,"AI"
120,"Disclosed","SONA",4,"AI13_EP",1.66666666666667,"AI"
120,"Disclosed","SONA",4,"AI14_EP",2.66666666666667,"AI"
120,"Disclosed","SONA",4,"AI15_EP",3.33333333333333,"AI"
120,"Disclosed","SONA",4,"Human1_EP",1,"Human"
120,"Disclosed","SONA",4,"Human2_EP",2.66666666666667,"Human"
120,"Disclosed","SONA",4,"Human3_EP",1,"Human"
120,"Disclosed","SONA",4,"Human4_EP",3.66666666666667,"Human"
120,"Disclosed","SONA",4,"Human5_EP",4,"Human"
120,"Disclosed","SONA",4,"Human6_EP",3.33333333333333,"Human"
120,"Disclosed","SONA",4,"Human7_EP",1.66666666666667,"Human"
120,"Disclosed","SONA",4,"Human8_EP",4,"Human"
120,"Disclosed","SONA",4,"Human9_EP",3.66666666666667,"Human"
120,"Disclosed","SONA",4,"Human10_EP",4,"Human"
120,"Disclosed","SONA",4,"Human11_EP",4,"Human"
120,"Disclosed","SONA",4,"Human12_EP",4.33333333333333,"Human"
120,"Disclosed","SONA",4,"Human13_EP",2.66666666666667,"Human"
120,"Disclosed","SONA",4,"Human14_EP",2.66666666666667,"Human"
120,"Disclosed","SONA",4,"Human15_EP",2.33333333333333,"Human"
121,"Not Disclosed","SONA",3.25,"AI1_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI2_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI3_EP",4.66666666666667,"AI"
121,"Not Disclosed","SONA",3.25,"AI4_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI5_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI6_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI7_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI8_EP",4.66666666666667,"AI"
121,"Not Disclosed","SONA",3.25,"AI9_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI10_EP",4.66666666666667,"AI"
121,"Not Disclosed","SONA",3.25,"AI11_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI12_EP",4.33333333333333,"AI"
121,"Not Disclosed","SONA",3.25,"AI13_EP",4.66666666666667,"AI"
121,"Not Disclosed","SONA",3.25,"AI14_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"AI15_EP",5,"AI"
121,"Not Disclosed","SONA",3.25,"Human1_EP",4.33333333333333,"Human"
121,"Not Disclosed","SONA",3.25,"Human2_EP",5,"Human"
121,"Not Disclosed","SONA",3.25,"Human3_EP",4.33333333333333,"Human"
121,"Not Disclosed","SONA",3.25,"Human4_EP",4.33333333333333,"Human"
121,"Not Disclosed","SONA",3.25,"Human5_EP",4.66666666666667,"Human"
121,"Not Disclosed","SONA",3.25,"Human6_EP",5,"Human"
121,"Not Disclosed","SONA",3.25,"Human7_EP",4.66666666666667,"Human"
121,"Not Disclosed","SONA",3.25,"Human8_EP",4.66666666666667,"Human"
121,"Not Disclosed","SONA",3.25,"Human9_EP",5,"Human"
121,"Not Disclosed","SONA",3.25,"Human10_EP",5,"Human"
121,"Not Disclosed","SONA",3.25,"Human11_EP",5,"Human"
121,"Not Disclosed","SONA",3.25,"Human12_EP",5,"Human"
121,"Not Disclosed","SONA",3.25,"Human13_EP",4.66666666666667,"Human"
121,"Not Disclosed","SONA",3.25,"Human14_EP",4.66666666666667,"Human"
121,"Not Disclosed","SONA",3.25,"Human15_EP",4.66666666666667,"Human"
122,"Not Disclosed","SONA",3.75,"AI1_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI2_EP",4.33333333333333,"AI"
122,"Not Disclosed","SONA",3.75,"AI3_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI4_EP",4.66666666666667,"AI"
122,"Not Disclosed","SONA",3.75,"AI5_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI6_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI7_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI8_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI9_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI10_EP",2.33333333333333,"AI"
122,"Not Disclosed","SONA",3.75,"AI11_EP",2.33333333333333,"AI"
122,"Not Disclosed","SONA",3.75,"AI12_EP",1.66666666666667,"AI"
122,"Not Disclosed","SONA",3.75,"AI13_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"AI14_EP",4,"AI"
122,"Not Disclosed","SONA",3.75,"AI15_EP",5,"AI"
122,"Not Disclosed","SONA",3.75,"Human1_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human2_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human3_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human4_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human5_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human6_EP",2.33333333333333,"Human"
122,"Not Disclosed","SONA",3.75,"Human7_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human8_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human9_EP",4.33333333333333,"Human"
122,"Not Disclosed","SONA",3.75,"Human10_EP",3.66666666666667,"Human"
122,"Not Disclosed","SONA",3.75,"Human11_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human12_EP",5,"Human"
122,"Not Disclosed","SONA",3.75,"Human13_EP",3,"Human"
122,"Not Disclosed","SONA",3.75,"Human14_EP",4.33333333333333,"Human"
122,"Not Disclosed","SONA",3.75,"Human15_EP",5,"Human"
123,"Disclosed","SONA",3.375,"AI1_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI2_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI3_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI4_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI5_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI6_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI7_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI8_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI9_EP",4.33333333333333,"AI"
123,"Disclosed","SONA",3.375,"AI10_EP",4.66666666666667,"AI"
123,"Disclosed","SONA",3.375,"AI11_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI12_EP",4.33333333333333,"AI"
123,"Disclosed","SONA",3.375,"AI13_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI14_EP",5,"AI"
123,"Disclosed","SONA",3.375,"AI15_EP",5,"AI"
123,"Disclosed","SONA",3.375,"Human1_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human2_EP",4.66666666666667,"Human"
123,"Disclosed","SONA",3.375,"Human3_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human4_EP",4.66666666666667,"Human"
123,"Disclosed","SONA",3.375,"Human5_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human6_EP",3.66666666666667,"Human"
123,"Disclosed","SONA",3.375,"Human7_EP",4.33333333333333,"Human"
123,"Disclosed","SONA",3.375,"Human8_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human9_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human10_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human11_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human12_EP",4.66666666666667,"Human"
123,"Disclosed","SONA",3.375,"Human13_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human14_EP",5,"Human"
123,"Disclosed","SONA",3.375,"Human15_EP",5,"Human"
124,"Not Disclosed","SONA",2.75,"AI1_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"AI2_EP",3.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI3_EP",3.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI4_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"AI5_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"AI6_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"AI7_EP",4.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI8_EP",4.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI9_EP",4.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI10_EP",3.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI11_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"AI12_EP",2.66666666666667,"AI"
124,"Not Disclosed","SONA",2.75,"AI13_EP",3.33333333333333,"AI"
124,"Not Disclosed","SONA",2.75,"AI14_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"AI15_EP",4,"AI"
124,"Not Disclosed","SONA",2.75,"Human1_EP",3.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human2_EP",3.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human3_EP",3.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human4_EP",4.66666666666667,"Human"
124,"Not Disclosed","SONA",2.75,"Human5_EP",3.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human6_EP",4,"Human"
124,"Not Disclosed","SONA",2.75,"Human7_EP",4,"Human"
124,"Not Disclosed","SONA",2.75,"Human8_EP",4,"Human"
124,"Not Disclosed","SONA",2.75,"Human9_EP",3.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human10_EP",4.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human11_EP",4.66666666666667,"Human"
124,"Not Disclosed","SONA",2.75,"Human12_EP",4.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human13_EP",3.33333333333333,"Human"
124,"Not Disclosed","SONA",2.75,"Human14_EP",4,"Human"
124,"Not Disclosed","SONA",2.75,"Human15_EP",3.33333333333333,"Human"
125,"Not Disclosed","SONA",4.75,"AI1_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI2_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI3_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI4_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI5_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI6_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI7_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI8_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI9_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI10_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI11_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI12_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI13_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI14_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"AI15_EP",5,"AI"
125,"Not Disclosed","SONA",4.75,"Human1_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human2_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human3_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human4_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human5_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human6_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human7_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human8_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human9_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human10_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human11_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human12_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human13_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human14_EP",5,"Human"
125,"Not Disclosed","SONA",4.75,"Human15_EP",5,"Human"
126,"Disclosed","SONA",3,"AI1_EP",4,"AI"
126,"Disclosed","SONA",3,"AI2_EP",4.66666666666667,"AI"
126,"Disclosed","SONA",3,"AI3_EP",4.66666666666667,"AI"
126,"Disclosed","SONA",3,"AI4_EP",4,"AI"
126,"Disclosed","SONA",3,"AI5_EP",3.33333333333333,"AI"
126,"Disclosed","SONA",3,"AI6_EP",4,"AI"
126,"Disclosed","SONA",3,"AI7_EP",4.66666666666667,"AI"
